finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6,race_id
2,4,HAPPY CONTENDER,T363,O Doleuze,R Gibson,125,1134,10,NOSE,10,10,9,2,1.41.31,11,NA,NA,2016-016
3,7,HAPPY SPIRIT,V008,K C Ng,A S Cruz,116,1092,12,1-1/4,2,2,2,3,1.41.49,7.3,NA,NA,2016-016
4,5,CHATER LEGEND,T151,D Whyte,D E Ferraris,122,1045,4,1-1/2,6,6,7,4,1.41.55,7.4,NA,NA,2016-016
5,10,LUCKY HAMMER,P417,Y T Cheng,Y S Tsui,117,1080,6,2-1/2,1,1,1,5,1.41.71,18,NA,NA,2016-016
6,6,LOTUS STRIKES BACK,T145,Z Purton,J Moore,122,1035,5,2-1/2,7,7,6,6,1.41.73,14,NA,NA,2016-016
7,1,JOLLY GENE,T146,M Chadwick,A S Cruz,133,1092,7,2-3/4,5,3,3,7,1.41.74,61,NA,NA,2016-016
8,11,TOWERING STORM,M401,M L Yeung,P F Yiu,114,1077,9,3,12,11,11,8,1.41.81,72,NA,NA,2016-016
9,2,KING OF MONGOLIA,S414,J Moreira,C S Shum,131,1122,1,3-1/2,3,4,5,9,1.41.86,2.4,NA,NA,2016-016
10,12,REGENCY KING,N040,T H So,W Y So,113,1177,8,3-1/2,11,12,12,10,1.41.87,30,NA,NA,2016-016
11,3,GOLDEN SLEEP,T117,K Teetan,A T Millard,129,1157,11,3-3/4,8,8,8,11,1.41.89,15,NA,NA,2016-016
12,8,VANILLA,P439,C Y Ho,C Fownes,119,1080,2,4,9,9,10,12,1.41.96,41,NA,NA,2016-016
1,8,HANG'S DECISION,T262,Z Purton,W Y So,122,1085,2,-,6,6,1,NA,1.10.70,3.3,NA,NA,2016-017
2,9,LUCKY PROFIT,S335,J Moreira,C S Shum,120,1137,1,1,3,4,2,NA,1.10.85,2.4,NA,NA,2016-017
3,10,I'M A WITNESS,T405,M Chadwick,A S Cruz,119,1082,3,2-1/4,1,1,3,NA,1.11.07,8,NA,NA,2016-017
4,3,HAPPY BAO BEI,S172,B Prebble,Y S Tsui,130,1152,8,3,2,2,4,NA,1.11.18,14,NA,NA,2016-017
5,2,FLYING TOURBILLON,T051,M L Yeung,P F Yiu,129,1123,11,3-1/2,7,8,5,NA,1.11.28,15,NA,NA,2016-017
6,1,FANTASTIC FEELING,T273,D Whyte,D E Ferraris,133,1197,10,3-3/4,10,9,6,NA,1.11.30,25,NA,NA,2016-017
7,4,GRACE HEART,S399,O Doleuze,C Fownes,129,1003,4,4,4,3,7,NA,1.11.35,13,NA,NA,2016-017
8,7,RAINBOW FIGHTER,N193,K K Chiong,D Cruz,119,1057,7,5-1/4,8,7,8,NA,1.11.54,28,NA,NA,2016-017
9,5,THE SHOW,T256,T H So,C H Yip,127,1087,6,5-3/4,5,5,9,NA,1.11.62,53,NA,NA,2016-017
10,11,SUNNY WIN,V254,K C Leung,L Ho,117,1216,12,6,11,12,10,NA,1.11.67,99,NA,NA,2016-017
11,12,MIDNITE PROMISE,S379,K C Ng,T K Ng,113,1026,9,7,9,11,11,NA,1.11.80,99,NA,NA,2016-017
12,6,FIVE UP HIGH,S276,K Teetan,A T Millard,126,1098,5,7-1/2,12,10,12,NA,1.11.89,12,NA,NA,2016-017
1,12,BLOCKER DEE,T374,K Teetan,C Fownes,117,1234,10,-,9,8,1,NA,1.09.95,6.5,NA,NA,2016-018
2,4,MR BOGART,V253,J Moreira,J Moore,124,1249,3,1/2,5,4,2,NA,1.10.05,2,NA,NA,2016-018
3,10,BULLISH SMART,S221,M Chadwick,A S Cruz,118,1099,4,2-3/4,4,5,3,NA,1.10.40,18,NA,NA,2016-018
4,11,HAMMER KING,V034,K C Leung,P F Yiu,116,1189,6,3-1/4,6,6,4,NA,1.10.47,9.7,NA,NA,2016-018
5,3,CHARITY JOY,P278,K K Chiong,C S Shum,119,1140,7,4-1/4,11,11,5,NA,1.10.63,19,NA,NA,2016-018
6,8,MAJESTIC ANTHEM,P238,T H So,D J Hall,117,1064,5,4-1/4,10,10,6,NA,1.10.64,39,NA,NA,2016-018
7,6,HIGH FIVE,T200,D Whyte,A T Millard,120,1052,2,5-1/4,8,9,7,NA,1.10.80,7.6,NA,NA,2016-018
8,5,ALMABABY,V057,Y T Cheng,Y S Tsui,123,1131,9,5-3/4,3,3,8,NA,1.10.86,12,NA,NA,2016-018
9,9,RIGHTEOUS,S128,M L Yeung,T P Yung,117,1116,8,6-1/2,2,2,9,NA,1.11.00,32,NA,NA,2016-018
10,2,TRAVEL RENYI,S394,N Callan,R Gibson,127,1067,1,7,7,7,10,NA,1.11.08,14,NA,NA,2016-018
11,1,PABLOSKY,S156,S Clipperton,J Moore,133,1142,12,9,12,12,11,NA,1.11.39,99,NA,NA,2016-018
12,7,HELLA HEDGE,P355,H N Wong,K W Lui,112,1084,11,9-3/4,1,1,12,NA,1.11.50,99,NA,NA,2016-018
1,6,ACE KING,T331,S Clipperton,L Ho,129,1133,13,-,1,2,1,NA,0.57.36,6.4,NA,NA,2016-019
2,11,PERFECT SMART,S413,O Doleuze,C W Chang,123,1061,3,3-1/2,8,3,2,NA,0.57.92,12,NA,NA,2016-019
3,2,SHOWING CHARACTER,T289,B Prebble,D E Ferraris,133,1091,4,4-3/4,9,4,3,NA,0.58.10,6.3,NA,NA,2016-019
4,9,LEAN JOURNEY,S389,Z Purton,C H Yip,124,1081,2,5,14,11,4,NA,0.58.15,3.6,NA,NA,2016-019
5,14,NOBLE BUDDIES,T356,M L Yeung,A Lee,115,1172,8,5-1/4,11,5,5,NA,0.58.19,23,NA,NA,2016-019
6,4,RICCO RICCO,V085,D Whyte,Y S Tsui,132,1072,10,5-1/2,10,10,6,NA,0.58.24,6.6,NA,NA,2016-019
7,12,HEARTILY WINS,P424,T H So,D E Ferraris,117,1108,1,5-1/2,13,12,7,NA,0.58.26,59,NA,NA,2016-019
8,3,KING'S STEED,S051,K C Ng,T K Ng,127,1183,7,5-3/4,2,6,8,NA,0.58.29,46,NA,NA,2016-019
9,5,SEA WARRIOR,P411,N Rawiller,W Y So,130,1105,14,6-3/4,4,9,9,NA,0.58.45,7.4,NA,NA,2016-019
10,10,MIGHTY GAINS,P260,H N Wong,K L Man,116,1115,6,10-1/4,6,7,10,NA,0.58.98,43,NA,NA,2016-019
11,8,ALL TOGETHER,T420,H W Lai,A Lee,126,1094,5,12-3/4,5,1,11,NA,0.59.39,29,NA,NA,2016-019
12,7,STORM KID,S338,Y T Cheng,T K Ng,129,1140,9,13,12,14,12,NA,0.59.44,95,NA,NA,2016-019
13,13,THUNDERSTROKE,T067,M Chadwick,C W Chang,119,1214,12,14,7,13,13,NA,0.59.60,14,NA,NA,2016-019
14,1,FAST ROCKET,V064,J Moreira,A T Millard,133,1142,11,16,3,8,14,NA,0.59.92,27,NA,NA,2016-019
1,10,CALIFORNIA JOY,T406,J Moreira,A S Cruz,118,1178,3,-,6,6,5,1,1.34.50,1.7,NA,NA,2016-028
2,9,REDWOOD BABY,P358,O Doleuze,C S Shum,120,1034,6,SH,10,9,8,2,1.34.52,44,NA,NA,2016-028
3,6,PACKING DRAGON,T230,Z Purton,P F Yiu,123,1203,5,1,4,4,3,3,1.34.68,13,NA,NA,2016-028
4,11,CLUB LIFE,P309,M L Yeung,R Gibson,116,1085,4,1-1/2,3,3,1,4,1.34.75,5.7,NA,NA,2016-028
5,12,WINNAM,P119,K C Leung,T P Yung,116,1170,2,1-3/4,8,7,7,5,1.34.79,30,NA,NA,2016-028
6,5,INDUSTRIALIST WAY,S023,N Callan,C H Yip,125,1177,1,2-1/4,5,5,4,6,1.34.88,19,NA,NA,2016-028
7,1,WINNIE'S HONEY,V132,C Y Ho,C Fownes,131,1021,14,2-1/2,13,13,13,7,1.34.92,25,NA,NA,2016-028
8,4,AMAZING AGILITY,V192,H W Lai,D E Ferraris,125,1006,13,2-3/4,11,12,12,8,1.34.95,22,NA,NA,2016-028
9,14,AMAZINGLY,N384,T H So,D E Ferraris,113,1182,12,3,12,11,10,9,1.34.96,99,NA,NA,2016-028
10,13,ASHKIYR,P151,D Whyte,J Moore,117,1078,11,4-1/4,9,10,11,10,1.35.16,43,NA,NA,2016-028
11,8,UNIQUE JOYOUS,S244,K K Chiong,K L Man,114,1161,9,7,14,14,14,11,1.35.61,12,NA,NA,2016-028
12,7,RHODE ASSASSIN,T423,S Clipperton,C S Shum,123,1042,7,8-1/4,7,8,9,12,1.35.80,99,NA,NA,2016-028
13,3,DASHING KING,T297,H N Wong,Y S Tsui,122,1098,10,8-3/4,1,1,2,13,1.35.90,20,NA,NA,2016-028
14,2,BALAY BALAY,V247,O Bosson,A T Millard,130,1121,8,17,2,2,6,14,1.37.22,99,NA,NA,2016-028
1,1,FAIRY TWINS,V222,N Callan,W Y So,133,1198,3,-,2,2,1,NA,1.09.38,1.9,NA,NA,2016-020
2,11,RUMINARE,V086,J Moreira,K L Man,117,1151,9,2-3/4,1,1,2,NA,1.09.81,2.8,NA,NA,2016-020
3,6,UNIQUE JOYFUL,S241,H W Lai,A Lee,123,1153,6,3,4,3,3,NA,1.09.86,19,NA,NA,2016-020
4,2,PEARL WIN,P085,K K Chiong,A T Millard,123,1048,1,3-1/4,3,4,4,NA,1.09.88,34,NA,NA,2016-020
5,8,VICTOR EMPEROR,S425,D Whyte,C H Yip,122,1115,10,3-1/2,9,9,5,NA,1.09.93,14,NA,NA,2016-020
6,3,DASHING SUPER,N348,C Y Ho,Y S Tsui,125,1181,2,4-1/4,5,5,6,NA,1.10.08,31,NA,NA,2016-020
7,5,AMBITIOUS HEART,V303,K C Leung,D Cruz,121,1107,7,5-1/2,10,10,7,NA,1.10.25,99,NA,NA,2016-020
8,10,UNIQUE AWESOME,T088,T H So,A Lee,119,1054,5,5-3/4,6,7,8,NA,1.10.28,68,NA,NA,2016-020
9,7,HAPPY WAY WINNER,V224,Y T Cheng,K W Lui,122,1079,4,6,8,6,9,NA,1.10.33,64,NA,NA,2016-020
10,4,GORGEOUS AGAIN,V326,S Clipperton,C S Shum,125,1080,12,6-1/4,12,12,10,NA,1.10.36,99,NA,NA,2016-020
11,9,CLEVER SPIRIT,T333,B Prebble,C Fownes,121,1159,11,6-1/2,11,11,11,NA,1.10.41,9.6,NA,NA,2016-020
12,12,PLANET GIANT,T295,M L Yeung,R Gibson,113,1094,8,10-1/2,7,8,12,NA,1.11.05,71,NA,NA,2016-020
1,1,GOOD FOR YOU,T265,J Moreira,Y S Tsui,133,990,14,-,10,13,7,1,1.22.10,3.8,NA,NA,2016-021
2,13,SNOWHOOVES,S409,H N Wong,D Cruz,109,1076,2,SH,1,1,1,2,1.22.11,9.7,NA,NA,2016-021
3,5,GOOD METHOD,S218,N Rawiller,C S Shum,132,1033,1,N,6,8,5,3,1.22.15,5.7,NA,NA,2016-021
4,11,FANTASTICLIFE,S320,O Doleuze,C Fownes,124,1114,7,3,11,10,11,4,1.22.57,6,NA,NA,2016-021
5,9,JIMSON THE FAMOUS,T253,Z Purton,C H Yip,130,1041,3,3-1/4,4,3,2,5,1.22.61,5.2,NA,NA,2016-021
6,7,LAUGHING LORD,T071,M Chadwick,C W Chang,131,1078,5,8-1/4,7,6,9,6,1.23.42,30,NA,NA,2016-021
7,14,BERNARD'S CHOICE,N156,T H So,T K Ng,111,1051,8,8-3/4,8,7,6,7,1.23.50,94,NA,NA,2016-021
8,12,PERFECT TIMING,T019,S Clipperton,T P Yung,120,1097,6,9,12,12,13,8,1.23.55,75,NA,NA,2016-021
9,2,AMBITIOUS SPEEDY,T063,H W Lai,A Lee,132,1168,9,9,13,11,10,9,1.23.55,10,NA,NA,2016-021
10,4,DASHING FORTUNE,P046,N Callan,D E Ferraris,132,1116,13,11-1/4,5,4,4,10,1.23.89,46,NA,NA,2016-021
11,3,CASH COURIER,S417,C Y Ho,K L Man,130,1193,12,12-3/4,9,9,12,11,1.24.16,78,NA,NA,2016-021
12,6,SILVER GATSBY,T161,K K Chiong,A S Cruz,125,1155,4,13,3,5,8,12,1.24.16,13,NA,NA,2016-021
13,8,DYNAMIC VOYAGE,P066,K C Leung,L Ho,128,1118,11,15,2,2,3,13,1.24.49,18,NA,NA,2016-021
WV-A,10,GLORY SUNSHINE,S313,D Whyte,W Y So,125,1100,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-021
1,9,SMILING GLORY,V231,D Whyte,K L Man,124,1174,6,-,1,1,1,NA,1.10.10,11,NA,NA,2016-022
2,2,LANSBURY,T164,J Moreira,D J Hall,133,1164,5,N,5,5,2,NA,1.10.14,5.6,NA,NA,2016-022
3,10,I'M THE WON FOR U,T364,N Rawiller,Y S Tsui,123,1042,11,N,7,10,3,NA,1.10.14,18,NA,NA,2016-022
4,4,ROYAL PARTNER,N394,B Prebble,C Fownes,128,1073,12,1/2,12,12,4,NA,1.10.17,15,NA,NA,2016-022
5,8,DR RACE,T284,H W Lai,D E Ferraris,125,1063,7,1/2,8,8,5,NA,1.10.18,20,NA,NA,2016-022
6,11,RESPECT,T359,S Clipperton,J Moore,122,1146,8,3/4,2,2,6,NA,1.10.21,8.8,NA,NA,2016-022
7,5,FURIOUS PEGASUS,S441,O Bosson,T K Ng,126,1031,1,1-1/4,4,3,7,NA,1.10.32,19,NA,NA,2016-022
8,7,WINNING VIBE,V147,O Doleuze,C W Chang,126,1145,9,2-1/4,3,4,8,NA,1.10.45,6.5,NA,NA,2016-022
9,3,SALSA BROTHERS,V022,H T Mo,C S Shum,121,1100,2,2-1/2,9,7,9,NA,1.10.52,35,NA,NA,2016-022
10,6,MODERN FORTUNE,T081,T H So,L Ho,124,1007,10,2-3/4,11,11,10,NA,1.10.53,43,NA,NA,2016-022
11,1,A BEAUTIFUL,T421,Z Purton,W Y So,133,1079,3,2-3/4,10,9,11,NA,1.10.56,2.5,NA,NA,2016-022
12,12,BO DUKE,S378,K C Leung,P F Yiu,115,1095,4,8-3/4,6,6,12,NA,1.11.51,99,NA,NA,2016-022
1,14,REWARDING FLYER,T401,S Clipperton,J Moore,117,1037,13,-,2,2,2,1,1.22.07,12,NA,NA,2016-023
2,2,MAGNETISM,V114,J Moreira,D E Ferraris,133,1109,4,HD,4,4,4,2,1.22.10,2.3,NA,NA,2016-023
3,12,INVENTION MASTER,T395,Y T Cheng,K W Lui,119,1244,3,1/2,6,5,5,3,1.22.14,39,NA,NA,2016-023
4,6,GREAT TOPLIGHT,T031,O Doleuze,C Fownes,128,1089,6,2-3/4,5,7,6,4,1.22.52,28,NA,NA,2016-023
5,10,PACKING STARCRAFT,V230,N Callan,W Y So,125,1193,9,4-1/4,7,8,8,5,1.22.74,4.3,NA,NA,2016-023
6,5,SNOW SLIDER,P438,H W Lai,P F Yiu,129,1147,2,4-3/4,3,3,3,6,1.22.82,10,NA,NA,2016-023
7,9,EXCELLENCE,T314,T H So,A Lee,123,1035,8,5,11,12,9,7,1.22.87,21,NA,NA,2016-023
8,1,DIVINE DIYA,P030,M Chadwick,D Cruz,133,1160,7,6-1/4,12,10,7,8,1.23.09,30,NA,NA,2016-023
9,8,SOUL ACHIEVER,S133,D Whyte,A T Millard,126,1163,10,7-1/4,9,11,11,9,1.23.22,20,NA,NA,2016-023
10,7,LONDON CITY,T080,H N Wong,K L Man,121,1136,1,8-3/4,1,1,1,10,1.23.47,12,NA,NA,2016-023
11,13,FORTUNE GIGGLES,S346,H T Mo,Y S Tsui,108,1219,11,9,13,14,14,11,1.23.52,15,NA,NA,2016-023
12,3,MONEY MAN,V227,O Bosson,P O'Sullivan,132,1120,5,11-3/4,10,13,13,12,1.23.95,99,NA,NA,2016-023
13,11,CHEERFUL FRAME,S300,K K Chiong,C H Yip,113,1147,14,12-1/4,8,6,10,13,1.24.02,31,NA,NA,2016-023
14,4,FIONN'S CITY,V049,C Y Ho,C S Shum,129,1042,12,16-1/2,14,9,12,14,1.24.72,74,NA,NA,2016-023
1,12,LUCKY DAY,S014,M Chadwick,A S Cruz,114,1107,3,-,4,4,1,NA,1.09.17,5.4,NA,NA,2016-024
2,11,LOTUS BREEZE,T112,T H So,W Y So,112,1076,7,SH,7,3,2,NA,1.09.19,5.3,NA,NA,2016-024
3,4,HAPPY CHEERS,V297,B Prebble,C Fownes,123,1108,9,3-1/2,8,8,3,NA,1.09.71,7.5,NA,NA,2016-024
4,5,REGENCY DARLING,T138,K K Chiong,K L Man,116,1206,1,3-3/4,2,1,4,NA,1.09.76,2.2,NA,NA,2016-024
5,7,ORIONIDS,V355,H W Lai,C S Shum,120,1284,6,4-1/2,6,7,5,NA,1.09.90,69,NA,NA,2016-024
6,1,JOYFUL PARK,S382,H T Mo,T P Yung,123,1220,8,5,10,9,6,NA,1.09.96,99,NA,NA,2016-024
7,2,TRAVEL SUCCESSOR,V121,Y T Cheng,W Y So,124,1097,10,5-1/4,3,5,7,NA,1.10.00,19,NA,NA,2016-024
8,9,VARA PEARL,S138,D Whyte,A T Millard,118,1035,4,6-1/4,9,10,8,NA,1.10.18,44,NA,NA,2016-024
9,6,LOOK ERAS,V123,H N Wong,Y S Tsui,110,1040,12,6-3/4,5,6,9,NA,1.10.24,12,NA,NA,2016-024
10,8,GOLDEN DEER,P121,J Moreira,T P Yung,119,1120,2,7,11,11,10,NA,1.10.28,12,NA,NA,2016-024
11,10,EASY TOUCH,V269,M L Yeung,C S Shum,114,1208,5,8-1/4,1,2,11,NA,1.10.49,99,NA,NA,2016-024
WV,NA,NOBLE DE BOY,T373,H N Wong,Y S Tsui,113,1017,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-024
WX-A,3,CHEVALIER STAR,T167,Z Purton,J Moore,123,1237,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-024
1,3,ABLE DEED,V136,D Whyte,J Moore,130,1181,7,-,1,1,1,1,1.35.07,3.7,NA,NA,2016-025
2,2,UNIQUE HAPPIEST,S245,K K Chiong,K W Lui,124,1111,8,N,2,2,2,2,1.35.14,8.2,NA,NA,2016-025
3,11,SUPERNATURAL,V063,C Y Ho,A S Cruz,117,1064,1,2,4,3,3,3,1.35.39,6.7,NA,NA,2016-025
4,1,GOLD DRAGON,S339,N Callan,R Gibson,133,1106,2,4-1/4,6,7,5,4,1.35.74,4.9,NA,NA,2016-025
5,5,CIRCUIT FORTUNE,P357,M L Yeung,A Lee,122,1057,3,4-1/2,5,4,4,5,1.35.78,51,NA,NA,2016-025
6,8,WEALTHY FORTUNE,P324,K C Leung,K L Man,119,1025,6,4-1/2,9,6,6,6,1.35.78,20,NA,NA,2016-025
7,10,RED PEONY,T014,S Clipperton,Y S Tsui,119,1111,9,5-1/4,10,11,7,7,1.35.93,7.5,NA,NA,2016-025
8,6,HIT A HOME RUN,N248,J Moreira,D J Hall,123,1090,11,7-1/4,11,12,11,8,1.36.24,4.9,NA,NA,2016-025
9,7,AZTEC EMPIRE,T064,B Prebble,W Y So,121,1144,12,8-3/4,7,8,8,9,1.36.46,33,NA,NA,2016-025
10,9,AMAZING ALWAYS,N432,H W Lai,D E Ferraris,119,1152,10,8-3/4,12,10,10,10,1.36.49,99,NA,NA,2016-025
11,12,EQUITY DOCTRINE,T329,M Chadwick,C W Chang,113,1126,5,10-1/2,3,5,9,11,1.36.75,34,NA,NA,2016-025
12,4,HEALTH WISE,P219,Y T Cheng,D Cruz,128,1098,4,20-1/2,8,9,12,12,1.38.34,99,NA,NA,2016-025
1,9,SKY HERO,T083,Z Purton,Y S Tsui,122,1146,11,-,1,1,1,NA,1.08.89,3.5,NA,NA,2016-026
2,11,GOAL FOR GOLD,S439,T H So,C S Shum,114,1082,9,2-1/2,7,6,2,NA,1.09.29,6.8,NA,NA,2016-026
3,6,DIAMOND MASTER,S397,O Bosson,P F Yiu,124,1168,1,3-3/4,2,2,3,NA,1.09.48,19,NA,NA,2016-026
4,8,BRIGHT STRIKE,S195,N Callan,C Fownes,123,1100,4,4-3/4,4,3,4,NA,1.09.64,8.3,NA,NA,2016-026
5,4,DEJA VU,T376,K C Leung,A Lee,125,1238,8,6,3,4,5,NA,1.09.85,3.5,NA,NA,2016-026
6,12,LAUGH OUT LOUD,P297,K K Chiong,K L Man,108,1125,3,6,6,5,6,NA,1.09.86,14,NA,NA,2016-026
7,10,TIANHUANG,T303,D Whyte,J Moore,117,1128,2,6-3/4,8,8,7,NA,1.09.97,7.5,NA,NA,2016-026
8,7,ELITE SPIRIT,S200,K C Ng,W Y So,119,1156,12,8-1/4,9,9,8,NA,1.10.23,43,NA,NA,2016-026
9,1,NORTHERN FALLS,T354,H T Mo,T P Yung,123,1115,6,9-1/4,10,10,9,NA,1.10.37,16,NA,NA,2016-026
10,2,STARTLING POWER,S204,Y T Cheng,T K Ng,130,1065,5,11,5,7,10,NA,1.10.64,27,NA,NA,2016-026
WV-A,3,SEA RUBY,S238,H N Wong,D Cruz,122,1165,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-026
WX-A,5,MINT MASTER,V180,J Moreira,A T Millard,125,1075,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-026
1,12,TWIN DELIGHT,S125,K C Leung,C Fownes,116,1090,12,-,1,2,2,1,1.21.16,99,NA,NA,2016-027
2,5,JOYFUL TRINITY,V110,J Moreira,J Moore,124,1154,10,SH,12,9,10,2,1.21.17,1.9,NA,NA,2016-027
3,11,I'M IN CHARGE,S164,C Y Ho,C Fownes,117,1066,4,N,4,3,3,3,1.21.22,4.6,NA,NA,2016-027
4,3,ROMANTIC TOUCH,S393,N Callan,A S Cruz,127,1163,8,1,3,4,4,4,1.21.33,10,NA,NA,2016-027
5,6,ALL YOU WISH,P031,N Rawiller,C H Yip,123,1187,1,2-1/4,9,7,6,5,1.21.53,8.8,NA,NA,2016-027
6,10,SERGEANT TITANIUM,S332,B Prebble,J Size,121,1122,11,3-1/4,11,12,11,6,1.21.66,32,NA,NA,2016-027
7,7,BRILLIANT SHINE,S099,Z Purton,C H Yip,123,1071,6,3-1/4,8,10,9,7,1.21.67,34,NA,NA,2016-027
8,4,BORN IN CHINA,T103,D Whyte,K W Lui,124,1071,7,4,10,8,8,8,1.21.78,7.7,NA,NA,2016-027
9,1,HORSE OF FORTUNE,T118,K K Chiong,A T Millard,126,1081,2,4,2,1,1,9,1.21.80,30,NA,NA,2016-027
10,9,PACKING LLAREGYB,S109,H T Mo,P F Yiu,112,1167,5,7-1/4,5,5,5,10,1.22.32,27,NA,NA,2016-027
11,8,JUN HUO,S307,Y T Cheng,K W Lui,122,1189,3,7-1/2,7,6,7,11,1.22.37,85,NA,NA,2016-027
12,2,HELENE SUPER STAR,S152,M Chadwick,A S Cruz,128,1207,9,7-3/4,6,11,12,12,1.22.39,99,NA,NA,2016-027
1,12,MIGHTY WONGCHOY,S050,K K Chiong,K L Man,106,1101,3,-,2,2,2,1,1.40.27,7.4,NA,NA,2016-029
2,5,JIMSON THE FAMOUS,T253,Z Purton,C H Yip,130,1032,10,1-3/4,1,1,1,2,1.40.55,4.8,NA,NA,2016-029
3,3,WINASWEWISH,T385,C Y Ho,C Fownes,131,1158,13,4,13,13,10,3,1.40.92,21,NA,NA,2016-029
4,8,MIZZEN GREY,N192,M Chadwick,T K Ng,121,1056,2,5-1/2,6,6,8,4,1.41.14,16,NA,NA,2016-029
5,1,DRAGON BACHELOR,P128,H N Wong,Y S Tsui,126,1134,14,7,5,5,3,5,1.41.37,18,NA,NA,2016-029
6,6,TELEPHATIA,P405,M L Yeung,A Lee,128,1067,5,7-3/4,9,11,12,6,1.41.51,22,NA,NA,2016-029
7,14,PROPEL REPEL,T034,H W Lai,C W Chang,113,1135,8,11,12,9,5,7,1.42.01,54,NA,NA,2016-029
8,2,PRINCE FALCON,T144,D Whyte,J Moore,133,1048,12,12-1/2,7,7,9,8,1.42.28,10,NA,NA,2016-029
9,4,HAPPY FRIENDSHIP,S074,N Callan,D E Ferraris,132,935,6,13-3/4,8,8,7,9,1.42.45,8.2,NA,NA,2016-029
10,13,CROATIA,P132,K C Ng,C W Chang,108,1027,11,14-1/2,14,14,13,10,1.42.60,30,NA,NA,2016-029
11,10,PRECIOUS GEM,S097,S Clipperton,T K Ng,120,1098,7,16-1/4,10,10,11,11,1.42.88,9.5,NA,NA,2016-029
12,11,FRESH AND FRESH,P407,T H So,L Ho,111,1081,1,19-1/4,3,3,4,12,1.43.33,17,NA,NA,2016-029
13,7,THIS IS GLADIATOR,T261,O Doleuze,C S Shum,122,1063,4,19-1/4,4,4,6,13,1.43.36,5.9,NA,NA,2016-029
14,9,MY CUP OVERFLOWS,P378,C Schofield,R Gibson,120,1146,9,58-3/4,11,12,14,14,1.49.65,16,NA,NA,2016-029
1,4,PAKISTAN STAR,V325,M Chadwick,A S Cruz,126,1153,3,-,14,14,14,1,1.21.54,1.7,NA,NA,2016-038
2,3,MARVEL HERO,T311,Z Purton,C Fownes,127,980,5,1-1/4,11,10,6,2,1.21.73,7.9,NA,NA,2016-038
3,7,KINGSFIELD,T403,C Schofield,R Gibson,123,1116,12,3,1,1,1,3,1.22.01,17,NA,NA,2016-038
4,12,CARE FREE PRINCE,V069,K K Chiong,K L Man,109,1115,14,4-1/2,2,2,2,4,1.22.25,8.2,NA,NA,2016-038
5,8,CITRON SPIRIT,T286,K Teetan,P F Yiu,121,1068,10,4-1/2,12,12,13,5,1.22.27,55,NA,NA,2016-038
6,11,KA YING KID,P189,H N Wong,T P Yung,110,1066,6,5-1/2,6,7,7,6,1.22.42,99,NA,NA,2016-038
7,9,RUN FORREST,T176,K C Leung,C S Shum,118,1091,1,6,10,6,5,7,1.22.51,7.9,NA,NA,2016-038
8,2,SUPER LEADER,V016,D Whyte,C H Yip,130,1110,8,6-1/4,8,9,11,8,1.22.55,13,NA,NA,2016-038
9,13,COLOSSUS,T170,S Clipperton,J Moore,117,1180,7,7,5,4,3,9,1.22.66,59,NA,NA,2016-038
10,14,RADIANT STEED,V127,Y T Cheng,Y S Tsui,116,1151,9,7-1/2,4,5,8,10,1.22.74,99,NA,NA,2016-038
11,10,RIGHT CALL,V024,M L Yeung,J Size,116,1141,4,8-1/4,3,3,4,11,1.22.87,33,NA,NA,2016-038
12,6,ACTUARIAT,V215,O Doleuze,P O'Sullivan,123,1166,13,10,13,13,10,12,1.23.16,99,NA,NA,2016-038
13,5,TEN FLAMES,S447,T H So,L Ho,124,1117,2,10-3/4,9,11,12,13,1.23.25,71,NA,NA,2016-038
14,1,AMBER DRAGON,P229,N Callan,A S Cruz,133,1078,11,11-1/2,7,8,9,14,1.23.38,99,NA,NA,2016-038
1,4,JING JING WIN,V328,Z Purton,D J Hall,126,1102,5,-,2,2,1,NA,1.09.51,1.5,NA,NA,2016-030
2,10,WINNING BOY,N186,C Schofield,R Gibson,117,975,3,4,5,3,2,NA,1.10.17,12,NA,NA,2016-030
3,6,GAINFULJET,V283,K C Leung,A S Cruz,119,1199,9,5-1/2,1,1,3,NA,1.10.40,46,NA,NA,2016-030
4,1,KINGSTON JUMBO,P283,H N Wong,L Ho,126,1082,10,6-1/2,3,5,4,NA,1.10.55,38,NA,NA,2016-030
5,8,HASTILY FEET,T259,D Whyte,W Y So,119,1129,6,6-3/4,6,7,5,NA,1.10.59,7.2,NA,NA,2016-030
6,2,BOSSIEE,S405,O Doleuze,D Cruz,131,1149,1,7-1/4,7,6,6,NA,1.10.68,8.6,NA,NA,2016-030
7,5,RICHCITY FORTUNE,V088,S Clipperton,J Moore,125,1141,7,7-1/2,4,4,7,NA,1.10.70,11,NA,NA,2016-030
8,7,UNIQUE AWESOME,T088,M L Yeung,A Lee,119,1056,8,8-1/4,10,9,8,NA,1.10.85,38,NA,NA,2016-030
