finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6,race_id
11,11,CLOUD NINE,T416,K K Chiong,A T Millard,113,1082,14,3-1/2,7,2,2,2,1.47.98,49,11,NA,2016-108
12,4,SKY KING,V217,O Doleuze,C Fownes,125,1301,7,4,1,3,4,4,1.48.03,11,12,NA,2016-108
13,12,EASY HEDGE,T409,J Moreira,J Size,117,1089,13,4-1/4,5,4,8,8,1.48.09,3.9,13,NA,2016-108
14,9,UNIQUE JOYOUS,S244,Z Purton,K L Man,122,1158,11,8,12,13,13,14,1.48.69,60,14,NA,2016-108
1,8,TEAM FORTUNE,T306,D Whyte,W Y So,123,1158,9,-,6,7,1,NA,1.08.57,4.6,NA,NA,2016-109
2,9,HARBOUR ALERT,T254,C Schofield,P O'Sullivan,121,1295,1,1-1/4,1,1,2,NA,1.08.79,5.7,NA,NA,2016-109
3,3,SKY HERO,T083,Z Purton,Y S Tsui,130,1150,7,2-1/4,2,2,3,NA,1.08.95,3.9,NA,NA,2016-109
4,11,SUN TOUCH,V266,S Clipperton,C S Shum,116,1198,2,2-3/4,5,3,4,NA,1.09.00,5.5,NA,NA,2016-109
5,1,DISCIPLES TWELVE,P018,C Y Ho,C Fownes,131,1112,11,3,10,11,5,NA,1.09.04,25,NA,NA,2016-109
6,5,JADE FORTUNE,V020,H W Lai,K L Man,125,1124,4,4,8,9,6,NA,1.09.20,29,NA,NA,2016-109
7,6,GRAND PLUS,S066,J Moreira,J Size,124,1077,3,4-1/4,7,5,7,NA,1.09.24,9.8,NA,NA,2016-109
8,2,OUR FOLKS,P400,O Doleuze,C W Chang,130,1135,5,4-1/4,4,4,8,NA,1.09.25,9.7,NA,NA,2016-109
9,12,VICTORY FOLLOW ME,V182,K Teetan,D E Ferraris,116,1015,6,5,9,10,9,NA,1.09.36,51,NA,NA,2016-109
10,10,GIANT STARS,T218,K C Leung,K W Lui,118,986,8,7-1/4,11,8,10,NA,1.09.75,23,NA,NA,2016-109
11,7,POSITIVE FORCE,V218,O Bosson,R Gibson,123,1263,10,13,12,12,11,NA,1.10.66,99,NA,NA,2016-109
12,4,SEA RUBY,S238,B Prebble,D Cruz,128,1174,12,26-1/4,3,6,12,NA,1.12.76,25,NA,NA,2016-109
1,2,HEALTHY JOYFUL,S358,J Moreira,C S Shum,133,1024,6,-,1,4,5,1,1.21.95,3.5,NA,NA,2016-110
2,9,MOLLY'S JADE STAR,T216,C Schofield,P F Yiu,124,1194,13,1-1/4,3,2,2,2,1.22.11,7.1,NA,NA,2016-110
3,12,HARD BALL GET,P373,C Y Ho,D J Hall,116,1039,9,1-1/4,13,13,14,3,1.22.13,47,NA,NA,2016-110
4,8,AEROSPEED,T351,K C Leung,P O'Sullivan,122,1110,14,1-3/4,11,12,11,4,1.22.23,14,NA,NA,2016-110
5,4,PEOPLE'S KNIGHT,T305,S Clipperton,J Moore,130,1142,7,2,12,10,10,5,1.22.29,10,NA,NA,2016-110
6,14,METALLIC STAR,N309,K K Chiong,C H Yip,110,1009,10,3,2,1,3,6,1.22.42,19,NA,NA,2016-110
7,13,LOOK ERAS,V123,H N Wong,Y S Tsui,111,1041,12,4-1/2,14,14,13,7,1.22.66,99,NA,NA,2016-110
8,5,DEJA VU,T376,M L Yeung,A Lee,127,1242,11,4-3/4,4,5,4,8,1.22.69,99,NA,NA,2016-110
9,1,BEAUTY FLARE,V240,M Chadwick,A S Cruz,133,1080,2,4-3/4,6,7,9,9,1.22.70,99,NA,NA,2016-110
10,11,ENDEARING,V338,K Teetan,T P Yung,121,1119,8,4-3/4,8,3,1,10,1.22.71,99,NA,NA,2016-110
11,7,MODERN TSAR,S167,D Whyte,W Y So,127,1108,5,5-1/4,10,11,12,11,1.22.80,17,NA,NA,2016-110
12,3,MARVEL HERO,T311,O Doleuze,C Fownes,132,978,3,5-1/2,7,9,7,12,1.22.83,5.1,NA,NA,2016-110
13,6,WINFIELD,V199,Z Purton,R Gibson,128,1147,1,7-1/4,9,8,8,13,1.23.12,3.9,NA,NA,2016-110
14,10,FIVE UP HIGH,S276,O Bosson,A T Millard,123,1097,4,9-1/4,5,6,6,14,1.23.43,70,NA,NA,2016-110
1,3,ST YAZIN,N409,D Whyte,T K Ng,133,1067,1,-,6,3,1,NA,0.57.86,6.5,NA,NA,2016-113
2,4,GIDDY GIDDY,S367,J Moreira,J Size,131,1119,12,N,1,1,2,NA,0.57.90,4.2,NA,NA,2016-113
3,9,PERFECT SMART,S413,O Doleuze,C W Chang,125,1069,4,2,2,2,3,NA,0.58.20,4.6,NA,NA,2016-113
4,12,NOBLE BUDDIES,T356,K Teetan,A Lee,114,1147,2,2-3/4,11,6,4,NA,0.58.31,13,NA,NA,2016-113
5,2,SHOWING CHARACTER,T289,B Prebble,D E Ferraris,133,1087,10,3,10,8,5,NA,0.58.32,9.6,NA,NA,2016-113
6,1,SAFARI MAGIC,N166,N Rawiller,Y S Tsui,133,1129,9,4,12,12,6,NA,0.58.51,9.5,NA,NA,2016-113
7,6,INNOVATIVE WINNER,T060,C Schofield,R Gibson,129,1086,3,4,9,11,7,NA,0.58.52,25,NA,NA,2016-113
8,5,O'SOCOOLE,S032,K K Chiong,D Cruz,124,1043,6,4-1/2,3,4,8,NA,0.58.59,8,NA,NA,2016-113
9,10,GOOD LUCK MAN,T319,H W Lai,L Ho,122,1070,11,5-3/4,5,7,9,NA,0.58.77,11,NA,NA,2016-113
10,8,MAJOR CONNECTION,V067,Z Purton,D J Hall,126,1088,7,7,7,9,10,NA,0.58.97,24,NA,NA,2016-113
11,7,ALL TOGETHER,T420,M L Yeung,A Lee,124,1101,5,10,4,5,11,NA,0.59.44,56,NA,NA,2016-113
12,11,GOOD VIEW DELIGHTS,T166,C Y Ho,T K Ng,114,1115,8,12-1/4,8,10,12,NA,0.59.83,89,NA,NA,2016-113
1,6,FLYING MACHINE,T413,J Moreira,W Y So,123,1079,1,-,3,4,5,5,1.50.64,2.3,1,NA,2016-114
2,5,CHOICE EXCHEQUER,P088,C Schofield,C H Yip,127,1208,6,1-1/2,2,3,3,3,1.50.88,9,2,NA,2016-114
3,10,WIN CHANCE,P415,M L Yeung,A Lee,118,1016,3,3-3/4,6,6,7,7,1.51.23,22,3,NA,2016-114
4,2,ISLAND FLYER,S423,O Bosson,P F Yiu,132,1094,7,4,5,5,4,4,1.51.27,6.8,4,NA,2016-114
5,3,FRANCE VALOUR,S408,S Clipperton,T P Yung,130,1127,4,5,11,10,9,9,1.51.43,5.8,5,NA,2016-114
6,9,THIS IS GLADIATOR,T261,K C Leung,C S Shum,118,1074,10,5-1/4,7,7,6,6,1.51.47,35,6,NA,2016-114
7,7,SWEET BEAN,S205,C Y Ho,C Fownes,120,1023,11,5-1/4,12,12,12,12,1.51.50,17,7,NA,2016-114
8,12,FRESH AND FRESH,P407,K Teetan,L Ho,113,1082,2,6-1/2,1,2,2,1,1.51.67,21,8,NA,2016-114
9,4,EQUITY DOCTRINE,T329,O Doleuze,C W Chang,129,1127,8,6-3/4,8,8,8,8,1.51.72,38,9,NA,2016-114
10,8,MIZZEN GREY,N192,D Whyte,T K Ng,121,1057,12,8-1/2,10,11,11,11,1.51.98,24,10,NA,2016-114
11,1,DRAGON BACHELOR,P128,Z Purton,Y S Tsui,132,1135,9,11,4,1,1,2,1.52.42,38,11,NA,2016-114
12,11,MIGHTY WONGCHOY,S050,K K Chiong,K L Man,112,1111,5,19,9,9,10,10,1.53.68,11,12,NA,2016-114
1,4,HIGH VOLATILITY,V081,Z Purton,K W Lui,127,1158,12,-,2,2,1,NA,1.10.67,7.9,NA,NA,2016-115
2,2,WILD BOY,S028,J Moreira,T P Yung,130,1186,11,1-1/2,11,10,2,NA,1.10.92,17,NA,NA,2016-115
3,1,SECRET AGENT,P388,H W Lai,K L Man,133,1067,2,2,3,3,3,NA,1.11.01,10,NA,NA,2016-115
4,10,YO-YO DA,S104,K Teetan,W Y So,118,1138,4,2-1/4,6,7,4,NA,1.11.02,4.6,NA,NA,2016-115
5,3,FOREVER POSH,V072,D Whyte,A S Cruz,127,1012,5,2-3/4,5,5,5,NA,1.11.13,3.9,NA,NA,2016-115
6,7,RICHCITY FORTUNE,V088,S Clipperton,J Moore,121,1145,3,3,7,6,6,NA,1.11.13,8.1,NA,NA,2016-115
7,12,KIM GLORY,S087,K K Chiong,D Cruz,108,1183,1,3-1/4,1,1,7,NA,1.11.17,13,NA,NA,2016-115
8,9,SHINING CHAMPION,S305,C Schofield,R Gibson,119,1107,6,4,8,9,8,NA,1.11.30,8,NA,NA,2016-115
9,11,SMART SALUTE,V117,H N Wong,Y S Tsui,109,1112,10,4-1/2,12,12,9,NA,1.11.38,17,NA,NA,2016-115
10,5,MODERN FORTUNE,T081,M L Yeung,L Ho,123,1002,7,6,9,8,10,NA,1.11.63,55,NA,NA,2016-115
11,8,FUNNY BUDDIES,T300,K C Leung,D J Hall,118,1026,9,9-3/4,4,4,11,NA,1.12.23,19,NA,NA,2016-115
12,6,EMPIRE OF MONGOLIA,V317,O Doleuze,C S Shum,123,1036,8,9-3/4,10,11,12,NA,1.12.24,84,NA,NA,2016-115
1,1,SUPREME FLIGHT,M199,H N Wong,A T Millard,125,1064,12,-,1,1,1,NA,1.10.95,16,NA,NA,2016-116
2,6,LOVE CHUNGHWA,T207,B Prebble,T P Yung,125,1142,9,N,9,7,2,NA,1.10.99,7.1,NA,NA,2016-116
3,4,GREAT TOPLIGHT,T031,O Doleuze,C Fownes,125,1086,4,1/2,4,4,3,NA,1.11.05,4.7,NA,NA,2016-116
4,2,NEVER BETTER,T140,D Whyte,P O'Sullivan,128,1176,11,1/2,10,10,4,NA,1.11.05,12,NA,NA,2016-116
5,11,OCTAL LUCK,T205,M L Yeung,A Lee,114,1269,3,1-1/4,3,3,5,NA,1.11.15,30,NA,NA,2016-116
6,3,ELECTRONIC EMPIRE,V262,Z Purton,K L Man,125,1114,1,1-1/2,6,5,6,NA,1.11.18,32,NA,NA,2016-116
7,12,WINNING TALENT,S256,H W Lai,D E Ferraris,115,1040,5,1-1/2,8,9,7,NA,1.11.19,6.1,NA,NA,2016-116
8,9,HAYMAKER,T054,N Rawiller,K W Lui,123,1097,7,2,7,8,8,NA,1.11.28,5.8,NA,NA,2016-116
9,7,NASHASHUK,V143,J Moreira,J Size,125,1093,2,2-1/2,5,6,9,NA,1.11.36,3.9,NA,NA,2016-116
10,10,WINNER ST PAUL'S,T027,C Schofield,C H Yip,120,1074,10,4-1/2,12,11,10,NA,1.11.69,36,NA,NA,2016-116
11,5,HELLO KIMBERLEY,P205,O Bosson,T K Ng,125,1006,8,5-3/4,2,2,11,NA,1.11.87,52,NA,NA,2016-116
12,8,DASHING SUPER,N348,C Y Ho,Y S Tsui,121,1178,6,12,11,12,12,NA,1.12.87,50,NA,NA,2016-116
1,4,WAH MAY BABY,S247,D Whyte,A S Cruz,117,1141,1,-,2,3,3,1,1.40.14,9.7,NA,NA,2016-117
2,2,INVENTOR,T379,N Rawiller,C S Shum,128,1009,8,1-1/4,5,5,4,2,1.40.31,3.7,NA,NA,2016-117
3,3,DINOZZO,V246,Z Purton,J Size,124,1031,5,1-1/4,6,6,8,3,1.40.31,25,NA,NA,2016-117
4,6,ROYAL PARTNER,N394,C Y Ho,C Fownes,114,1075,10,3,9,9,10,4,1.40.61,12,NA,NA,2016-117
5,10,TEAM SWEET,V089,S Clipperton,J Moore,116,1101,3,3-3/4,7,8,7,5,1.40.74,6.8,NA,NA,2016-117
6,7,A BEAUTIFUL,T421,J Moreira,W Y So,116,1074,4,4-1/4,4,4,6,6,1.40.80,2.5,NA,NA,2016-117
7,8,KA YING KID,P189,K Teetan,T P Yung,114,1078,9,5-1/4,8,7,5,7,1.40.99,32,NA,NA,2016-117
8,9,MR POTENTIAL,V270,K K Chiong,C H Yip,107,1069,7,5-1/2,1,1,1,8,1.41.02,12,NA,NA,2016-117
9,5,WINNAM,P119,K C Leung,T P Yung,115,1176,6,6-1/4,10,10,9,9,1.41.14,37,NA,NA,2016-117
10,1,NORTHERN FALLS,T354,C Schofield,T P Yung,133,1102,2,10-3/4,3,2,2,10,1.41.87,22,NA,NA,2016-117
1,10,PENNY LANE,P021,K Teetan,A T Millard,120,1176,7,-,1,1,1,1,1.40.70,29,NA,NA,2016-118
2,1,GO GO WIN,S073,B Prebble,P F Yiu,133,1176,10,SH,4,2,2,2,1.40.72,7,NA,NA,2016-118
3,4,SUPER SPRINTER,V105,J Moreira,C S Shum,129,1034,3,2,6,7,10,3,1.41.01,3.2,NA,NA,2016-118
4,6,BORN TO RACE,T383,C Y Ho,C Fownes,122,1116,9,2-1/4,2,3,3,4,1.41.07,4.5,NA,NA,2016-118
5,8,REWARDING FLYER,T401,Z Purton,J Moore,122,1036,5,2-1/2,5,4,4,5,1.41.10,4.5,NA,NA,2016-118
6,3,HAPPY AND HEALTHY,T056,N Rawiller,D J Hall,129,1107,12,3-1/4,12,12,11,6,1.41.23,12,NA,NA,2016-118
7,9,EXCELLENCE,T314,K C Leung,A Lee,119,1025,11,3-1/2,10,9,7,7,1.41.28,28,NA,NA,2016-118
8,11,RISING POWER,N294,H W Lai,C W Chang,118,1088,8,5-1/4,9,10,9,8,1.41.53,41,NA,NA,2016-118
9,7,HOLY UNICORN,V179,S Clipperton,A S Cruz,122,1030,2,7-1/4,7,8,8,9,1.41.88,68,NA,NA,2016-118
10,2,UNLEASHED DRAGON,V205,C Schofield,R Gibson,130,1093,1,8-1/2,3,5,6,10,1.42.05,13,NA,NA,2016-118
11,5,EXPECTATOR,N284,K K Chiong,L Ho,120,1071,4,10-1/2,11,11,12,11,1.42.36,22,NA,NA,2016-118
12,12,CHEERFUL FRAME,S300,M L Yeung,C H Yip,112,1170,6,12-1/4,8,6,5,12,1.42.65,99,NA,NA,2016-118
1,10,VICTORY MARVEL,T426,C Schofield,C Fownes,115,1193,1,-,4,3,1,NA,1.10.37,3,NA,NA,2016-119
2,9,WHO ELSE BUT YOU,T341,J Moreira,P O'Sullivan,117,1079,11,HD,1,1,2,NA,1.10.40,6.1,NA,NA,2016-119
3,1,VERBINSKY,V052,D Whyte,A S Cruz,133,1073,3,3/4,3,4,3,NA,1.10.48,3.1,NA,NA,2016-119
4,6,TRENDY WIN,P099,H W Lai,L Ho,118,1060,2,2-1/4,7,6,4,NA,1.10.74,19,NA,NA,2016-119
5,12,ENREACHING,V291,K Teetan,J Size,114,1100,5,5-1/4,6,5,5,NA,1.11.20,11,NA,NA,2016-119
6,11,BOLSHOI BALLET,V226,C Y Ho,D J Hall,114,1069,10,5-3/4,11,11,6,NA,1.11.28,44,NA,NA,2016-119
7,5,FIVE UP HIGH,S276,K K Chiong,A T Millard,113,1087,6,6-1/4,10,10,7,NA,1.11.38,14,NA,NA,2016-119
8,8,EXCEL ONESELF,P287,M L Yeung,Y S Tsui,115,1135,4,6-1/2,2,2,8,NA,1.11.40,14,NA,NA,2016-119
9,7,ELITE SPIRIT,S200,H N Wong,W Y So,110,1160,8,6-3/4,5,7,9,NA,1.11.46,76,NA,NA,2016-119
10,3,RHODE ASSASSIN,T423,K C Leung,C S Shum,119,1055,12,7-1/4,9,9,10,NA,1.11.51,99,NA,NA,2016-119
11,2,STARTLING POWER,S204,O Bosson,T K Ng,127,1058,9,9,8,8,11,NA,1.11.80,58,NA,NA,2016-119
12,4,CHOICE TREASURE,N436,S Clipperton,C H Yip,120,1122,7,10-1/4,12,12,12,NA,1.12.01,17,NA,NA,2016-119
1,7,NAVAS,V362,C Schofield,R Gibson,119,1066,2,-,4,4,1,NA,1.10.49,15,NA,NA,2016-120
2,2,HAPPY BAO BEI,S172,B Prebble,Y S Tsui,126,1157,4,1-1/4,2,2,2,NA,1.10.65,4.8,NA,NA,2016-120
3,10,OUTLAWED,T100,K C Leung,P F Yiu,115,1219,9,1-1/2,1,1,3,NA,1.10.72,15,NA,NA,2016-120
4,1,HANG'S DECISION,T262,Z Purton,W Y So,127,1103,8,1-3/4,8,7,4,NA,1.10.77,3.2,NA,NA,2016-120
5,8,BALAY BALAY,V247,K Teetan,A T Millard,118,1135,1,1-3/4,6,6,5,NA,1.10.77,32,NA,NA,2016-120
6,11,EXPEDITE,N111,H N Wong,P O'Sullivan,107,1110,7,3,10,10,6,NA,1.10.97,68,NA,NA,2016-120
7,12,SWEET HOME,T347,J Moreira,D J Hall,116,1093,6,3,7,8,7,NA,1.10.99,6.2,NA,NA,2016-120
8,9,GOLDEN CHOPSTICKS,P120,H W Lai,A Lee,118,1182,10,4,9,9,8,NA,1.11.11,27,NA,NA,2016-120
9,3,PRESIDENTPARAMOUNT,S420,N Rawiller,C S Shum,126,1169,5,4,3,3,9,NA,1.11.11,5.2,NA,NA,2016-120
10,4,BOTH LUCKY,T196,C Y Ho,C Fownes,121,1120,12,4-1/4,12,12,10,NA,1.11.15,15,NA,NA,2016-120
11,5,NUMERO UNO,S044,S Clipperton,T P Yung,121,1180,11,5-1/4,11,11,11,NA,1.11.32,15,NA,NA,2016-120
12,6,IMPERIAL FIGHTER,S348,M L Yeung,T K Ng,117,1082,3,13-1/2,5,5,12,NA,1.12.66,99,NA,NA,2016-120
1,7,CONSISTENT,T045,J Moreira,T P Yung,127,962,9,-,9,5,1,NA,1.09.24,6.7,NA,NA,2016-121
2,6,SLEDGE HAMMER,N405,S Clipperton,D Cruz,128,1208,1,1/2,2,1,2,NA,1.09.32,12,NA,NA,2016-121
3,3,PLENTY OF SPEED,P401,N Rawiller,A T Millard,129,1119,3,2,6,8,3,NA,1.09.57,23,NA,NA,2016-121
4,12,INTELLECTUAL GLIDE,S124,K Teetan,A Lee,113,1017,8,2-3/4,7,2,4,NA,1.09.69,18,NA,NA,2016-121
5,10,STARRY STARLIES,T429,Z Purton,P O'Sullivan,121,1163,6,4,8,7,5,NA,1.09.89,8.3,NA,NA,2016-121
6,2,TREASURE AND GOLD,V027,S de Sousa,C H Yip,132,1128,10,4-1/4,10,9,6,NA,1.09.93,15,NA,NA,2016-121
7,9,MIGHTY GAINS,P260,H N Wong,K L Man,114,1122,4,5,1,4,7,NA,1.10.03,8,NA,NA,2016-121
8,5,FLYING CAPTAIN,S350,O Doleuze,C W Chang,128,1278,2,6,5,3,8,NA,1.10.18,4.8,NA,NA,2016-121
9,4,GOLDEN GUNNERS,N330,K K Chiong,K W Lui,117,1035,5,8-3/4,3,6,9,NA,1.10.65,10,NA,NA,2016-121
10,1,PLANET GIANT,T295,N Callan,R Gibson,133,1082,11,14-3/4,12,12,10,NA,1.11.60,6.6,NA,NA,2016-121
11,11,PARENTAL SPIRIT,S368,C Schofield,T K Ng,115,1104,7,16-1/2,11,11,11,NA,1.11.88,53,NA,NA,2016-121
12,8,ORIENTAL FANTASIA,P269,H T Mo,Y S Tsui,112,1117,12,17-1/2,4,10,12,NA,1.12.03,9.4,NA,NA,2016-121
WV,NA,DYNAMIC VOYAGE,P066,H W Lai,L Ho,128,1140,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-121
1,7,ANTICIPATION,T198,N Callan,A S Cruz,121,1141,6,-,4,4,5,5,1.47.01,7.9,1,NA,2016-130
2,9,EASTERN EXPRESS,T192,J Moreira,J Size,121,1177,1,2-3/4,3,5,4,3,1.47.45,3,2,NA,2016-130
3,14,ISHVARA,S015,H N Wong,T P Yung,107,1067,3,3-1/4,5,7,8,7,1.47.53,31,3,NA,2016-130
4,10,SUPREME PROFIT,P230,H W Lai,C S Shum,118,1267,5,3-3/4,11,10,10,10,1.47.59,99,4,NA,2016-130
5,13,UP AND COMING,S266,C Y Ho,K W Lui,115,1118,4,3-3/4,13,13,9,9,1.47.61,14,5,NA,2016-130
6,6,STAR MAJESTIC,S093,D Whyte,P O'Sullivan,123,1103,12,3-3/4,6,6,7,8,1.47.62,5.7,6,NA,2016-130
7,5,LUCKY GIRL,T355,S de Sousa,C H Yip,126,1212,13,5-1/2,7,1,1,1,1.47.88,5.1,7,NA,2016-130
8,2,PACKING LLAREGYB,S109,N Rawiller,P F Yiu,132,1145,2,6-1/4,9,8,6,6,1.47.99,12,8,NA,2016-130
9,1,HARBOUR MASTER,S145,K K Chiong,J Moore,126,1164,14,6-1/4,1,2,2,2,1.48.00,43,9,NA,2016-130
10,8,DYNAMISM,T188,C Schofield,D E Ferraris,121,1164,10,6-1/2,14,12,13,12,1.48.05,18,10,NA,2016-130
11,11,MCQUEEN,V013,H T Mo,D Cruz,106,1078,8,6-3/4,10,11,12,14,1.48.10,36,11,NA,2016-130
12,4,TOP ACT,P435,K Teetan,A T Millard,127,1107,7,7,8,9,11,11,1.48.14,25,12,NA,2016-130
13,12,TRAVEL DATUK,V235,S Clipperton,R Gibson,117,1087,9,7-1/2,2,3,3,4,1.48.19,99,13,NA,2016-130
14,3,RENAISSANCE ART,T197,Z Purton,C Fownes,130,1105,11,11-3/4,12,14,14,13,1.48.90,22,14,NA,2016-130
1,7,HAPPY AGILITY,T184,N Callan,P F Yiu,127,1166,14,-,3,3,1,NA,1.09.57,5.2,NA,NA,2016-122
2,10,CLEVER SPIRIT,T333,K Teetan,C Fownes,123,1145,3,2-3/4,8,7,2,NA,1.09.99,4.4,NA,NA,2016-122
3,5,BOSSIEE,S405,H N Wong,D Cruz,123,1164,5,3,5,6,3,NA,1.10.03,8.8,NA,NA,2016-122
4,8,DOUBLE DOWN,V384,C Schofield,W Y So,126,1152,8,3-1/4,14,14,4,NA,1.10.10,43,NA,NA,2016-122
5,9,NOBLE DE LOVE,V324,D Whyte,K L Man,126,1200,9,3-3/4,10,9,5,NA,1.10.16,7.8,NA,NA,2016-122
6,1,RADIANT STEED,V127,N Rawiller,Y S Tsui,133,1163,1,4-1/2,6,8,6,NA,1.10.28,11,NA,NA,2016-122
7,11,FOREVER ACCURATE,S301,Z Purton,C H Yip,122,1130,12,4-3/4,1,1,7,NA,1.10.32,11,NA,NA,2016-122
8,12,HAPPY WAY WINNER,V224,K K Chiong,K W Lui,114,1062,2,5-3/4,9,10,8,NA,1.10.48,68,NA,NA,2016-122
9,13,GAINFULJET,V283,C Y Ho,A S Cruz,116,1192,13,5-3/4,2,2,9,NA,1.10.50,18,NA,NA,2016-122
10,2,BRIGHT STAR,N387,S Clipperton,T P Yung,131,1024,11,6-1/2,7,4,10,NA,1.10.61,33,NA,NA,2016-122
11,6,GENTILIS,S011,S de Sousa,C H Yip,127,1075,4,6-1/2,4,5,11,NA,1.10.62,21,NA,NA,2016-122
12,4,ARM RUNDA,V248,J Moreira,J Size,130,1168,6,8-1/2,12,11,12,NA,1.10.92,5.9,NA,NA,2016-122
13,14,MAGIC STAR,T266,K C Leung,P O'Sullivan,115,1147,7,8-1/2,13,12,13,NA,1.10.94,37,NA,NA,2016-122
14,3,KINGSTON JUMBO,P283,O Bosson,L Ho,131,1069,10,28-1/2,11,13,14,NA,1.14.14,85,NA,NA,2016-122
1,8,SMILING CHARM,V321,O Doleuze,C W Chang,125,1149,8,-,8,8,8,1,1.22.19,12,NA,NA,2016-123
2,12,GOOD FOR YOU,T265,B Prebble,Y S Tsui,120,1000,4,N,10,11,9,2,1.22.24,6.1,NA,NA,2016-123
3,14,TRIUMPHANT LIGHT,T224,C Schofield,D E Ferraris,117,1056,1,1-1/2,7,6,6,3,1.22.44,10,NA,NA,2016-123
4,6,KING'S MAN,V156,N Callan,P F Yiu,127,1099,14,1-3/4,9,7,7,4,1.22.47,8.9,NA,NA,2016-123
5,11,UNIQUE JOYFUL,S241,H W Lai,A Lee,121,1142,3,2,6,5,3,5,1.22.51,24,NA,NA,2016-123
6,2,SUPER TALENT,S344,D Whyte,T P Yung,133,1151,7,2-1/2,14,12,12,6,1.22.59,11,NA,NA,2016-123
7,9,WONDERFUL CHASER,V258,Z Purton,K W Lui,125,1138,12,4-1/4,4,10,11,7,1.22.89,42,NA,NA,2016-123
8,7,DRAGON WARRIOR,V202,J Moreira,W Y So,125,1189,5,6-1/4,13,9,10,8,1.23.19,2.8,NA,NA,2016-123
9,10,GOLDIE FLANKER,V161,K C Leung,P O'Sullivan,119,1206,9,6-1/2,12,13,14,9,1.23.22,99,NA,NA,2016-123
10,1,LITTLE FANTASY,T298,N Rawiller,K L Man,133,1199,13,7-3/4,3,2,2,10,1.23.42,19,NA,NA,2016-123
11,13,MY BLESSING,V164,K K Chiong,C H Yip,110,1053,6,8-3/4,5,4,4,11,1.23.60,81,NA,NA,2016-123
12,3,HONG KONG CAPTAIN,V056,O Bosson,D J Hall,132,1136,2,14,1,3,5,12,1.24.44,48,NA,NA,2016-123
13,5,SPICY KAKA,V323,S Clipperton,J Moore,130,1169,10,17,2,1,1,13,1.24.91,7.4,NA,NA,2016-123
14,4,DIVINE DIYA,P030,H N Wong,D Cruz,123,1179,11,18-3/4,11,14,13,14,1.25.17,37,NA,NA,2016-123
1,7,VOLITATION,V223,N Rawiller,J Size,130,1145,7,-,1,2,2,1,1.23.12,9.3,NA,NA,2016-124
2,5,SUPERIOR BOY,V102,O Doleuze,C W Chang,132,1170,11,1-1/2,5,6,5,2,1.23.36,4.6,NA,NA,2016-124
3,14,GLORY STAR,T336,H T Mo,C S Shum,105,1112,13,1-3/4,2,1,1,3,1.23.42,64,NA,NA,2016-124
4,1,HOME RUN,V101,B Prebble,Y S Tsui,133,1106,8,2,6,8,6,4,1.23.45,6.4,NA,NA,2016-124
5,6,MR PICASSO,T330,J Moreira,D J Hall,130,1094,5,2-3/4,4,4,3,5,1.23.54,3.5,NA,NA,2016-124
6,11,GO BEAUTY GO,V316,S Clipperton,J Moore,125,1164,10,3-1/2,11,10,10,6,1.23.68,28,NA,NA,2016-124
7,2,ROYALE ELEGANCE,S098,C Schofield,W Y So,133,1082,1,4,7,5,7,7,1.23.74,12,NA,NA,2016-124
8,12,BEST EFFORT,T220,C Y Ho,A Lee,117,984,2,4-1/4,12,9,9,8,1.23.81,35,NA,NA,2016-124
9,10,NAMJONG INVINCIBLE,V154,K C Leung,P O'Sullivan,124,1136,4,4-1/2,8,7,8,9,1.23.83,16,NA,NA,2016-124
10,13,INVISIBLE,T418,D Whyte,C Fownes,117,1135,3,4-1/2,3,3,4,10,1.23.83,17,NA,NA,2016-124
11,9,UNBEATABLE GUTS,S231,Z Purton,L Ho,128,1092,14,5-1/2,10,12,12,11,1.23.99,11,NA,NA,2016-124
12,4,LUCKY SEVEN STARS,V263,S de Sousa,P F Yiu,132,1066,12,5-1/2,14,14,14,12,1.24.02,52,NA,NA,2016-124
13,3,SUPER CLAN,V185,K Teetan,A T Millard,133,1044,9,6-1/4,9,11,11,13,1.24.10,17,NA,NA,2016-124
14,8,FUN MANAGER,V220,K K Chiong,C H Yip,122,1061,6,7,13,13,13,14,1.24.25,99,NA,NA,2016-124
1,11,PERPETUAL TREASURE,S191,J Moreira,T P Yung,116,1124,3,-,3,2,1,NA,1.08.36,2.4,NA,NA,2016-125
2,3,WAH MAY FRIEND,T309,S de Sousa,A S Cruz,127,1063,1,SH,1,1,2,NA,1.08.38,12,NA,NA,2016-125
3 DH,6,EROICO,T009,B Prebble,J Size,122,1144,5,N,6,3,3,NA,1.08.41,8.2,NA,NA,2016-125
3 DH,8,FLYING MOOCHI,T116,H T Mo,Y S Tsui,111,1101,8,N,5,5,3,NA,1.08.41,11,NA,NA,2016-125
5,2,I'M IN CHARGE,S164,C Y Ho,C Fownes,130,1058,4,3/4,9,9,5,NA,1.08.51,13,NA,NA,2016-125
6,4,LINE SEEKER,S269,Z Purton,P O'Sullivan,125,1090,10,1-1/4,4,6,6,NA,1.08.58,5.6,NA,NA,2016-125
